상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202201A0010605,버거킹평택죽백DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41220,평택시,41220620,비전1동,4122012700,죽백동,4122012700104820003,1,대지,482.0,3.0,경기도 평택시 죽백동 482-3,412203012021,경기도 평택시 만세로,1709.0,,4122012700104820003000001,,경기도 평택시 만세로 1709,450805.0,17864,,,,127.113151456559,37.0136609186842
MA0106202201A0010516,버거킹평촌학원가점,,I2,음식,I210,기타 간이,I21004,버거,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173578,귀인동,4117310300,평촌동,4117310300109220008,1,대지,922.0,8.0,경기도 안양시 동안구 평촌동 922-8,411732183002,경기도 안양시 동안구 평촌대로,112.0,,4117310300109220008008385,,경기도 안양시 동안구 평촌대로 112,431802.0,14103,,,,126.961203104073,37.3825271845335
MA010120220808035687,화성태안롯데리아,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41595,화성시 병점구,41595510,진안동,4159510100,진안동,4159510100108760004,1,대지,876.0,4.0,경기도 화성시 병점구 진안동 876-4,415953210046,경기도 화성시 병점구 병점1로,221.0,,4159011600008760004023422,화인메디컬프라자,경기도 화성시 병점구 병점1로 221,445390.0,18404,,1,,127.041819666026,37.2135997547175
MA0106202201A0521612,케이에프씨KFC마두역,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41285,고양시 일산동구,41285590,장항2동,4128510400,장항동,4128510400108900004,1,대지,890.0,4.0,경기도 고양시 일산동구 장항동 890-4,412853192094,경기도 고양시 일산동구 중앙로,1193.0,,4128510400108900004002640,,경기도 고양시 일산동구 중앙로 1193,410837.0,10414,,,,126.776621032933,37.6530915928323
MA0106202201A0010660,버거킹수원이마트,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41113,수원시 권선구,41113650,구운동,4111313200,구운동,4111313200109250000,1,대지,925.0,,경기도 수원시 권선구 구운동 925,411133000064,경기도 수원시 권선구 수인로,291.0,,4111313200109250000022079,,경기도 수원시 권선구 수인로 291,441819.0,16405,,,,126.970151485977,37.282632400093
MA0106202201A0010419,비케이알버거킹용인,신갈점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41463,용인시 기흥구,41463510,신갈동,4146310100,신갈동,4146310100100630000,1,대지,63.0,,경기도 용인시 기흥구 신갈동 63,414632012012,경기도 용인시 기흥구 중부대로,375.0,,4146310100100630000000001,기흥역롯데캐슬스카이,경기도 용인시 기흥구 중부대로 375,446597.0,17064,,,,127.107854420572,37.2719908013854
MA0106202201A0521647,케이에프씨KFC산본역,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41410,군포시,41410620,광정동,4141010400,산본동,4141010400111340000,1,대지,1134.0,,경기도 군포시 산본동 1134,414104400232,경기도 군포시 산본로323번길,16.0,14.0,4141010400111340000005578,,경기도 군포시 산본로323번길 16-14,435805.0,15865,,,,126.932035725197,37.3596730187197
MA0106202201A0010406,버거킹,하남미사점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41450,하남시,41450630,미사3동,4145011000,풍산동,4145011000105220001,1,대지,522.0,1.0,경기도 하남시 풍산동 522-1,414502202002,경기도 하남시 미사강변대로,48.0,,4145011000105220001000001,,경기도 하남시 미사강변대로 48,465170.0,12919,,,,127.186223932993,37.5543446308602
MA0106202601A0010723,버거킹 일산산들마을사거리점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,41,경기도,41285,고양시 일산동구,41285526,중산2동,4128510200,중산동,4128510200116680001,1,대지,1668.0,1.0,경기도 고양시 일산동구 중산동 1668-1,412853012034,경기도 고양시 일산동구 고봉로,260.0,,4128510200116680001003150,,경기도 고양시 일산동구 고봉로 260,410831.0,10355,,,,126.778313033184,37.6823946129654
MA010120220800151026,롯데리아화성발안점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41591,화성시 만세구,41591253,향남읍,4159125321,향남읍,4159125321100810088,1,대지,81.0,88.0,경기도 화성시 만세구 향남읍 평리 81-88,415913012004,경기도 화성시 만세구 향남읍 삼천병마로,207.0,,4159025921100810088000475,,경기도 화성시 만세구 향남읍 삼천병마로 207,445939.0,18593,,,,126.910092493761,37.1316490222889
MA0106202601A1087985,롯데리아 안산반월점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41271,안산시 상록구,41271600,반월동,4127111100,건건동,4127111100109220004,1,대지,922.0,4.0,경기도 안산시 상록구 건건동 922-4,412714370029,경기도 안산시 상록구 건건2길,6.0,,4127111100109220004002488,,경기도 안산시 상록구 건건2길 6,426210.0,15521,,,,126.902059828678,37.3039141902729
MA010120220802823883,롯데리아용인,양지점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41461,용인시 처인구,41461262,양지읍,4146126222,양지읍,4146126222101330006,1,대지,133.0,6.0,경기도 용인시 처인구 양지읍 남곡리 133-6,414613203023,경기도 용인시 처인구 양지읍 남평로,6.0,,4146136022101330006000001,외,경기도 용인시 처인구 양지읍 남평로 6,449821.0,17161,,,,127.285710734149,37.2324278000426
MA010120220805207117,롯데리아동탄,호수공원점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41597,화성시 동탄구,41597570,동탄7동,4159711000,산척동,4159711000107280003,1,대지,728.0,3.0,경기도 화성시 동탄구 산척동 728-3,415972348101,경기도 화성시 동탄구 동탄순환대로,127.0,19.0,4159013500106100001000001,동탄에스비타운,경기도 화성시 동탄구 동탄순환대로 127-19,,18505,,1,,127.107255238632,37.1673976356699
MA0106202510A1686541,롯데리아화성,기안점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41593,화성시 효행구,41593510,기배동,4159310200,기안동,4159310200103710002,1,대지,371.0,2.0,경기도 화성시 효행구 기안동 371-2,415933012007,경기도 화성시 효행구 효행로,287.0,,4159012400003700004008968,,경기도 화성시 효행구 효행로 287,445310.0,18337,,,,126.974355324414,37.2227319887166
MA0106202510A0011097,버거킹,하남감일점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,41,경기도,41450,하남시,41450582,감일동,4145011500,감이동,4145011500104410003,1,대지,441.0,3.0,경기도 하남시 감이동 441-3,414503352271,경기도 하남시 감일중앙로,56.0,,4145011500104410003000001,,경기도 하남시 감일중앙로 56,465190.0,12999,,,,127.153898323427,37.5084401652394
MA0106202510A0011099,버거킹인덕원역점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200115020009,1,대지,1502.0,9.0,경기도 안양시 동안구 관양동 1502-9,411732000018,경기도 안양시 동안구 흥안대로,525.0,,4117310200115020009001725,,경기도 안양시 동안구 흥안대로 525,431846.0,13951,,,,126.976237317175,37.4008849925072
MA0106202510A0492786,KFC평내호평,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41360,남양주시,41360510,호평동,4136010100,호평동,4136010100106410000,1,대지,641.0,,경기도 남양주시 호평동 641,413604391240,경기도 남양주시 늘을2로14번길,3.0,,4136010100106410000015078,,경기도 남양주시 늘을2로14번길 3,472120.0,12150,,,,127.244120052496,37.6541046419542
MA0106202511A0492212,케이에프씨KFC수원호매실,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41113,수원시 권선구,41113662,금곡동,4111313400,금곡동,4111313400111140000,1,대지,1114.0,,경기도 수원시 권선구 금곡동 1114,411133175011,경기도 수원시 권선구 금곡로,213.0,,4111313400111140000000001,,경기도 수원시 권선구 금곡로 213,441460.0,16391,,,,126.953647673512,37.2748511142423
MA0106202511A0010783,버거킹,산본역점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,41,경기도,41410,군포시,41410620,광정동,4141010400,산본동,4141010400111450004,1,대지,1145.0,4.0,경기도 군포시 산본동 1145-4,414103200003,경기도 군포시 광정로,59.0,,4141010400111450004005008,,경기도 군포시 광정로 59,435806.0,15866,,,,126.930298652359,37.3583114563801
MA0106202510A0492866,케이에프씨KFC역곡역,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41194,부천시 소사구,41194580,역곡3동,4119410400,괴안동,4119410400101130001,1,대지,113.0,1.0,경기도 부천시 소사구 괴안동 113-1,411943000028,경기도 부천시 소사구 경인로,505.0,,4119710400101130001036074,역곡하이뷰,경기도 부천시 소사구 경인로 505,422803.0,14676,,,,126.810987382682,37.484440473671
MA0106202510A0815627,롯데리아화성조암점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41591,화성시 만세구,41591250,우정읍,4159125032,우정읍,4159125032103840006,1,대지,384.0,6.0,경기도 화성시 만세구 우정읍 조암리 384-6,415913210073,경기도 화성시 만세구 우정읍 쌍봉로,76.0,,4159025632103840006000001,,경기도 화성시 만세구 우정읍 쌍봉로 76,445955.0,18566,,,,126.815240389855,37.0870625954167
MA0106202601A0470860,롯데리아고양터미널롯데,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41285,고양시 일산동구,41285551,백석1동,4128510600,백석동,4128510600112420000,1,대지,1242.0,,경기도 고양시 일산동구 백석동 1242,412853192094,경기도 고양시 일산동구 중앙로,1036.0,,4128510600112420000000001,,경기도 고양시 일산동구 중앙로 1036,410816.0,10450,,,,126.789658264704,37.643177728984
MA0106202601A0010724,버거킹 부천소사점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,41,경기도,41194,부천시 소사구,41194530,소사본동,4119410100,소사본동,4119410100101260022,1,대지,126.0,22.0,경기도 부천시 소사구 소사본동 126-22,411943012096,경기도 부천시 소사구 소사로,236.0,,4119710100101260001009750,,경기도 부천시 소사구 소사로 236,422807.0,14694,,,,126.795895706987,37.4793156646115
MA0106202512A0490696,케이에프씨KFC수원망포,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41117,수원시 영통구,41117596,망포2동,4111710700,망포동,4111710700103690003,1,대지,369.0,3.0,경기도 수원시 영통구 망포동 369-3,411173177018,경기도 수원시 영통구 영통로,157.0,,4111710700103690003003081,,경기도 수원시 영통구 영통로 157,443400.0,16689,,,,127.054998893965,37.2417701270421
MA010120220811815933,롯데리아,화성동탄점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41597,화성시 동탄구,41597510,동탄1동,4159710200,반송동,4159710200101070006,1,대지,107.0,6.0,경기도 화성시 동탄구 반송동 107-6,415973210168,경기도 화성시 동탄구 동탄문화센터로,71.0,3.0,4159012700101760000000001,거산프라자,경기도 화성시 동탄구 동탄문화센터로 71-3,445160.0,18455,,1,,127.072855685033,37.1997896450337
MA010120220810190420,롯데리아동탄,CGV점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41597,화성시 동탄구,41597560,동탄6동,4159710400,오산동,4159710400110190000,1,대지,1019.0,,경기도 화성시 동탄구 오산동 1019,415972348100,경기도 화성시 동탄구 동탄대로,537.0,,4159012900109670150000001,라스플로레스,경기도 화성시 동탄구 동탄대로 537,445150.0,18478,,1,,127.097932531927,37.2022224289921
MA010120220808337507,롯데리아화성화산DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41595,화성시 병점구,41595550,화산동,4159510900,안녕동,4159510900100370089,1,대지,37.0,89.0,경기도 화성시 병점구 안녕동 37-89,415953012007,경기도 화성시 병점구 효행로,759.0,,4159012600000370089030876,,경기도 화성시 병점구 효행로 759,445380.0,18362,,1,,127.013539944981,37.2031001124867
MA0106202508A1335561,롯데리아광교드라이브점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41465,용인시 수지구,41465585,상현3동,4146510700,상현동,4146510700104930008,1,대지,493.0,8.0,경기도 용인시 수지구 상현동 493-8,414652012014,경기도 용인시 수지구 포은대로,58.0,,4146510700104930008000001,,경기도 용인시 수지구 포은대로 58,448130.0,16944,,,,127.067470099589,37.2993672294954
MA010120220800923412,롯데리아화성,반월점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41595,화성시 병점구,41595540,반월동,4159510500,반월동,4159510500101380001,1,대지,138.0,1.0,경기도 화성시 병점구 반월동 138-1,415954430968,경기도 화성시 병점구 영통로27번길,1.0,,4159012000001380001029585,,경기도 화성시 병점구 영통로27번길 1,445330.0,18384,,,,127.063849983714,37.2330705908431
MA0106202509A0380429,케이에프씨일산,풍동점,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41285,고양시 일산동구,41285510,식사동,4128510100,식사동,412851010010000,1,대지,,,경기도 고양시 일산동구 식사동,412854858644,경기도 고양시 일산동구 원중1길,56.0,,4128510100100000000000018,,경기도 고양시 일산동구 원중1길 56,410050.0,10324,,,,126.809735739317,37.6699709490878
MA0106202511A0492209,케이에프씨KFC시흥신천,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41390,시흥시,41390520,신천동,4139010200,신천동,4139010200107110000,1,대지,711.0,,경기도 시흥시 신천동 711,413903000064,경기도 시흥시 수인로,3366.0,,4139010200107110000008022,,경기도 시흥시 수인로 3366,429828.0,14910,,,,126.784960042983,37.4408681675492
MA0106202511A0008054,맥도날드평택안중DT점,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41220,평택시,41220253,안중읍,4122025330,안중읍,4122025330106500000,1,대지,650.0,,경기도 평택시 안중읍 현화리 650,412202012006,경기도 평택시 안중읍 서동대로,1465.0,,4122025330106500000000001,,경기도 평택시 안중읍 서동대로 1465,451885.0,17815,,,,126.913943086907,36.9907331047206
MA0106202511A0010773,비케이알버거킹부천,시청역점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,41,경기도,41192,부천시 원미구,41192660,중4동,4119210800,중동,4119210800110340005,1,대지,1034.0,5.0,경기도 부천시 원미구 중동 1034-5,411923000065,경기도 부천시 원미구 길주로,221.0,,4119510800110340005032339,,경기도 부천시 원미구 길주로 221,420848.0,14538,,,,126.767235777525,37.5047160833475
MA0106202509A0010855,비케이알버거킹남양주,오남점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,41,경기도,41360,남양주시,41360262,오남읍,4136026223,오남읍,4136026223103180002,1,대지,318.0,2.0,경기도 남양주시 오남읍 오남리 318-2,413603197050,경기도 남양주시 오남읍 진건오남로,566.0,,4136026223103180002007799,,경기도 남양주시 오남읍 진건오남로 566,472883.0,12039,,,,127.212113102303,37.6843403102809
MA0106202510A1994275,롯데리아시흥하중점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41390,시흥시,41390630,연성동,4139011900,하중동,4139011900108610004,1,대지,861.0,4.0,경기도 시흥시 하중동 861-4,413903199055,경기도 시흥시 하중로,213.0,1.0,4139011900108610004009806,,경기도 시흥시 하중로 213-1,429252.0,14976,,,,126.805797565805,37.3926457450276
MA0106202510A2369820,롯데리아롯데리아,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41360,남양주시,41360570,별내동,4136011100,별내동,4136011100110970002,1,대지,1097.0,2.0,경기도 남양주시 별내동 1097-2,413604841511,경기도 남양주시 별내5로5번길,11.0,,4136011100104480000000008,,경기도 남양주시 별내5로5번길 11,472501.0,12102,,,,127.112659847846,37.6502760468243
